scene_id,date,dekad,pid,VV_dn,VH_dn
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3469,157.56,102.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3470,277.22,116.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3471,144.33,84.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3472,267.22,113.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3473,293.78,126.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3474,312.56,129.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3475,224.0,119.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3476,285.22,105.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3477,190.0,123.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3478,225.56,111.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3479,202.89,119.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3480,332.89,160.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3481,290.44,145.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3482,201.33,155.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3483,252.78,146.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3484,192.44,86.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3485,278.78,163.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3486,149.22,75.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3487,197.89,107.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3488,129.67,100.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3489,195.56,86.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3490,161.0,89.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3497,189.78,88.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3498,179.33,114.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3499,241.33,198.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3503,285.67,128.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3504,209.22,110.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3510,189.44,108.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3511,293.11,138.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3514,208.78,93.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3515,249.67,150.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3518,171.33,104.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3519,280.11,97.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3524,193.78,88.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3528,302.89,127.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3595,130.78,66.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3596,172.78,112.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3597,135.67,70.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3598,156.22,127.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3599,147.56,63.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3600,182.11,82.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3601,155.33,95.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3602,221.89,92.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3603,166.44,70.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3604,145.11,95.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3605,206.0,127.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3606,158.0,86.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3607,175.78,88.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3608,261.78,111.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3609,217.67,139.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3610,258.33,154.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3611,207.89,67.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3612,284.0,82.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3613,203.11,101.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3614,137.11,88.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3615,224.44,94.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3616,268.56,103.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3617,130.11,69.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3618,519.33,97.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3619,200.0,109.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3620,221.22,124.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3621,265.44,92.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3622,178.11,86.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3623,244.33,105.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3624,215.56,107.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3625,209.78,124.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3626,233.22,115.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3627,152.56,82.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3628,125.11,72.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3629,192.89,117.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3630,315.0,65.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3631,224.11,85.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3632,339.22,120.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3633,179.89,73.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3634,231.11,101.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3635,1609.11,183.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3636,195.78,85.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3637,918.33,115.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3638,121.0,65.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3639,122.11,69.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3640,258.44,80.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3641,258.56,116.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3642,110.56,76.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3643,235.89,98.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3644,287.33,99.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3645,212.33,98.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3646,315.78,273.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3647,245.0,84.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3648,166.33,67.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3649,247.11,103.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3650,250.22,145.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3651,158.0,74.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3652,266.89,70.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3653,233.33,74.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3654,168.33,96.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3655,239.67,128.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3656,210.56,108.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3657,242.67,88.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3658,274.0,124.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3659,218.78,90.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3660,178.0,89.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3661,260.89,140.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3662,320.56,160.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3663,226.44,95.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3664,214.78,121.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3665,208.33,114.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3666,232.44,92.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3667,216.44,63.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3668,256.89,144.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3669,174.44,88.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3670,220.44,99.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3671,115.78,82.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3672,246.56,99.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3673,246.33,106.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3674,182.56,111.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3675,248.0,99.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3676,246.22,99.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3677,178.89,66.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3678,201.78,111.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3679,295.0,105.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3680,178.89,72.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3681,216.67,64.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3682,213.0,70.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3683,217.56,113.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3684,239.0,101.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3685,153.44,80.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3686,129.89,80.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3687,321.22,152.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3688,223.22,82.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3689,249.33,123.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3690,216.44,85.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3691,205.0,181.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3692,167.11,102.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3693,136.22,92.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3694,147.0,90.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3695,176.56,99.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3696,239.44,120.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3697,135.33,86.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3698,199.11,99.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3699,186.11,83.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3700,167.56,95.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3701,166.89,45.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3702,201.89,87.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3703,140.78,68.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3704,167.78,91.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3705,323.33,168.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3706,251.44,111.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3707,183.22,97.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3708,338.0,75.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3709,200.56,81.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3710,211.67,72.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3711,276.11,147.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3712,202.33,85.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3713,176.44,111.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3714,197.22,88.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3715,167.56,97.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3716,223.11,129.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3717,234.44,99.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3718,194.22,91.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3719,170.67,106.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3720,205.44,91.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3721,126.78,79.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3722,230.0,76.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3723,137.11,82.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3724,176.0,107.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3725,239.67,117.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3726,241.56,120.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3727,328.22,131.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3728,188.0,89.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3729,243.67,114.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3730,214.67,93.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3731,197.11,70.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3732,324.67,92.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3733,182.44,115.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3734,251.33,122.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3735,270.89,123.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3736,255.33,135.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3737,233.89,127.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3738,276.11,114.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3739,188.44,108.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3740,235.44,81.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3741,195.89,104.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3742,184.11,74.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3743,147.22,70.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3744,208.67,109.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3745,162.33,125.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3746,225.89,99.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3747,322.44,115.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3748,142.89,57.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3749,398.78,141.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3750,299.56,82.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3751,236.78,93.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3752,251.44,124.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3753,224.89,106.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3754,234.67,152.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3755,171.89,96.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3756,237.89,108.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3757,166.89,79.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3758,210.11,116.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3759,197.89,99.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3760,187.56,90.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3761,130.89,81.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3762,196.22,81.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3763,223.78,118.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3764,225.44,106.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3765,270.33,102.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3766,179.78,80.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3767,169.67,57.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3768,129.56,96.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3769,172.0,79.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3770,199.33,107.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3771,210.89,83.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3772,248.44,132.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3773,181.89,100.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3774,170.11,102.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3775,181.11,60.78
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3776,183.0,107.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3777,158.78,68.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3778,231.56,117.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3779,135.89,73.11
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3780,215.44,72.67
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3781,177.44,80.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3782,242.67,86.89
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3783,139.67,69.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3784,171.44,91.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3785,301.89,117.33
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3786,212.11,123.0
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3787,160.33,124.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3788,226.11,77.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3789,192.0,101.56
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3790,199.89,110.22
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3791,196.56,93.44
S1A_IW_GRDH_1SDV_20230129T064757_20230129T064822_046995_05A312,2023-01-29,2,3792,215.44,92.56
